time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°),date
2019-06-27T00:00,27.7,0.0,0.0,17.0,0.0,24.0,10.0,6.3,246.0,2019-06-27
2019-06-28T00:00,29.5,0.0,0.0,5.0,0.0,0.0,17.0,1.8,259.0,2019-06-28
2019-06-29T00:00,28.3,0.0,0.0,36.0,9.0,46.0,2.0,9.4,180.0,2019-06-29
2019-06-30T00:00,24.7,0.5,0.5,40.0,4.0,11.0,99.0,13.9,233.0,2019-06-30
2019-07-01T00:00,25.0,0.0,0.0,20.0,2.0,31.0,0.0,13.0,321.0,2019-07-01
2019-07-02T00:00,27.6,0.0,0.0,14.0,0.0,3.0,42.0,7.6,262.0,2019-07-02
2019-07-03T00:00,27.6,0.2,0.2,60.0,0.0,62.0,77.0,4.1,308.0,2019-07-03
2019-07-04T00:00,28.7,0.0,0.0,34.0,10.0,9.0,66.0,5.2,155.0,2019-07-04
2019-07-05T00:00,27.0,0.0,0.0,11.0,0.0,5.0,28.0,9.0,151.0,2019-07-05
2019-07-06T00:00,26.6,0.0,0.0,100.0,77.0,23.0,98.0,9.2,159.0,2019-07-06
2019-07-07T00:00,25.8,2.6,2.6,87.0,23.0,62.0,96.0,9.0,307.0,2019-07-07
2019-07-08T00:00,25.4,0.0,0.0,49.0,9.0,25.0,87.0,10.5,158.0,2019-07-08
2019-07-09T00:00,24.7,0.0,0.0,27.0,27.0,5.0,0.0,5.9,232.0,2019-07-09
2019-07-10T00:00,28.9,0.0,0.0,26.0,2.0,0.0,82.0,3.2,27.0,2019-07-10
2019-07-11T00:00,29.6,0.0,0.0,21.0,4.0,23.0,11.0,7.6,185.0,2019-07-11
2019-07-12T00:00,24.8,0.5,0.5,100.0,100.0,95.0,100.0,14.3,139.0,2019-07-12
2019-07-13T00:00,27.8,0.0,0.0,4.0,0.0,6.0,0.0,10.6,305.0,2019-07-13
2019-07-14T00:00,29.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,235.0,2019-07-14
2019-07-15T00:00,29.3,0.0,0.0,0.0,0.0,0.0,0.0,11.7,304.0,2019-07-15
2019-07-16T00:00,28.2,0.0,0.0,30.0,0.0,0.0,99.0,5.4,278.0,2019-07-16
2019-07-17T00:00,30.1,0.0,0.0,50.0,0.0,51.0,63.0,8.3,198.0,2019-07-17
2019-07-18T00:00,28.6,0.1,0.1,82.0,0.0,88.0,98.0,5.1,4.0,2019-07-18
2019-07-19T00:00,24.3,0.0,0.0,51.0,19.0,8.0,97.0,12.5,44.0,2019-07-19
2019-07-20T00:00,32.1,0.0,0.0,47.0,11.0,12.0,99.0,5.9,259.0,2019-07-20
2019-07-21T00:00,33.0,0.0,0.0,50.0,2.0,32.0,95.0,14.4,266.0,2019-07-21
2019-07-22T00:00,31.3,0.0,0.0,25.0,0.0,18.0,46.0,8.5,258.0,2019-07-22
2019-07-23T00:00,23.8,1.1,1.1,78.0,20.0,50.0,100.0,6.5,304.0,2019-07-23
2019-07-24T00:00,21.8,0.6,0.6,100.0,31.0,97.0,100.0,5.4,98.0,2019-07-24
2019-07-25T00:00,27.2,0.0,0.0,24.0,0.0,37.0,7.0,3.7,151.0,2019-07-25
2019-07-26T00:00,26.7,0.0,0.0,17.0,0.0,28.0,0.0,5.8,158.0,2019-07-26
2019-07-27T00:00,28.3,0.0,0.0,17.0,0.0,27.0,3.0,8.1,159.0,2019-07-27
2019-07-28T00:00,26.9,0.0,0.0,13.0,0.0,22.0,0.0,11.5,166.0,2019-07-28
2019-07-29T00:00,29.7,0.0,0.0,29.0,1.0,4.0,87.0,9.3,257.0,2019-07-29
2019-07-30T00:00,30.2,0.0,0.0,21.0,0.0,23.0,23.0,6.8,205.0,2019-07-30
2019-07-31T00:00,29.1,0.0,0.0,16.0,0.0,26.0,0.0,12.4,172.0,2019-07-31
2019-08-01T00:00,23.1,0.0,0.0,33.0,0.0,13.0,84.0,2.4,27.0,2019-08-01
2019-08-02T00:00,28.2,0.0,0.0,39.0,10.0,49.0,3.0,6.2,173.0,2019-08-02
2019-08-03T00:00,25.6,0.0,0.0,34.0,5.0,30.0,37.0,9.6,160.0,2019-08-03
2019-08-04T00:00,26.6,0.0,0.0,23.0,0.0,19.0,40.0,8.3,162.0,2019-08-04
2019-08-05T00:00,28.0,0.0,0.0,19.0,2.0,28.0,0.0,1.5,76.0,2019-08-05
2019-08-06T00:00,24.8,0.0,0.0,32.0,1.0,2.0,99.0,9.7,132.0,2019-08-06
2019-08-07T00:00,24.7,0.0,0.0,47.0,20.0,17.0,63.0,7.8,158.0,2019-08-07
2019-08-08T00:00,22.5,4.7,4.7,66.0,1.0,59.0,100.0,7.5,253.0,2019-08-08
2019-08-09T00:00,25.6,0.0,0.0,32.0,1.0,28.0,47.0,4.7,302.0,2019-08-09
2019-08-10T00:00,26.7,0.0,0.0,18.0,1.0,28.0,1.0,8.2,299.0,2019-08-10
2019-08-11T00:00,24.6,0.0,0.0,15.0,0.0,25.0,0.0,12.3,328.0,2019-08-11
2019-08-12T00:00,25.7,0.0,0.0,0.0,0.0,0.0,0.0,6.1,270.0,2019-08-12
2019-08-13T00:00,27.1,0.0,0.0,42.0,0.0,33.0,74.0,6.8,183.0,2019-08-13
2019-08-14T00:00,24.6,0.0,0.0,58.0,2.0,44.0,100.0,5.1,184.0,2019-08-14
2019-08-15T00:00,24.1,0.2,0.2,33.0,0.0,33.0,43.0,3.4,72.0,2019-08-15
2019-08-16T00:00,23.4,0.0,0.0,24.0,0.0,13.0,55.0,9.2,129.0,2019-08-16
2019-08-17T00:00,24.6,0.0,0.0,42.0,9.0,22.0,70.0,9.2,132.0,2019-08-17
2019-08-18T00:00,26.0,0.0,0.0,29.0,8.0,31.0,9.0,5.4,138.0,2019-08-18
2019-08-19T00:00,26.0,0.0,0.0,23.0,0.0,23.0,30.0,3.2,270.0,2019-08-19
2019-08-20T00:00,25.7,0.0,0.0,39.0,2.0,13.0,98.0,7.7,259.0,2019-08-20
2019-08-21T00:00,27.0,0.0,0.0,27.0,0.0,6.0,79.0,8.9,153.0,2019-08-21
2019-08-22T00:00,25.5,0.0,0.0,44.0,10.0,9.0,98.0,5.0,180.0,2019-08-22
2019-08-23T00:00,28.0,0.0,0.0,58.0,18.0,61.0,17.0,6.4,344.0,2019-08-23
2019-08-24T00:00,22.0,0.0,0.0,37.0,9.0,2.0,91.0,5.0,339.0,2019-08-24
2019-08-25T00:00,21.6,0.0,0.0,82.0,32.0,88.0,0.0,6.5,87.0,2019-08-25
2019-08-26T00:00,21.0,0.1,0.1,100.0,61.0,88.0,0.0,8.9,69.0,2019-08-26
2019-08-27T00:00,20.8,0.0,0.0,25.0,12.0,0.0,46.0,5.3,118.0,2019-08-27
2019-08-28T00:00,20.5,0.0,0.0,79.0,0.0,84.0,95.0,5.3,152.0,2019-08-28
2019-08-29T00:00,21.5,0.3,0.3,72.0,0.0,99.0,42.0,3.7,349.0,2019-08-29
2019-08-30T00:00,23.9,0.0,0.0,0.0,0.0,0.0,0.0,7.9,294.0,2019-08-30
2019-08-31T00:00,25.7,0.0,0.0,12.0,3.0,11.0,10.0,7.2,252.0,2019-08-31
2019-09-01T00:00,23.5,0.0,0.0,19.0,0.0,0.0,63.0,5.4,20.0,2019-09-01
2019-09-02T00:00,21.5,0.0,0.0,20.0,5.0,7.0,38.0,13.3,128.0,2019-09-02
2019-09-03T00:00,23.1,0.0,0.0,40.0,1.0,21.0,89.0,8.0,185.0,2019-09-03
2019-09-04T00:00,22.5,0.0,0.0,13.0,0.0,21.0,0.0,10.2,157.0,2019-09-04
2019-09-05T00:00,26.3,0.0,0.0,14.0,3.0,18.0,0.0,4.1,218.0,2019-09-05
2019-09-06T00:00,19.9,0.0,0.0,30.0,0.0,0.0,100.0,4.6,129.0,2019-09-06
2019-09-07T00:00,16.1,0.3,0.3,100.0,88.0,95.0,100.0,18.2,8.0,2019-09-07
2019-09-08T00:00,21.3,0.0,0.0,2.0,0.0,4.0,0.0,8.7,265.0,2019-09-08
2019-09-09T00:00,22.3,0.0,0.0,57.0,9.0,53.0,57.0,1.5,315.0,2019-09-09
2019-09-10T00:00,20.7,0.0,0.0,29.0,17.0,22.0,0.0,5.9,128.0,2019-09-10
2019-09-11T00:00,22.4,0.0,0.0,26.0,1.0,0.0,82.0,13.0,166.0,2019-09-11
2019-09-12T00:00,26.5,0.0,0.0,8.0,0.0,4.0,20.0,7.8,214.0,2019-09-12
2019-09-13T00:00,19.6,0.2,0.2,100.0,100.0,97.0,90.0,13.0,46.0,2019-09-13
2019-09-14T00:00,18.1,0.0,0.0,48.0,13.0,60.0,0.0,13.3,128.0,2019-09-14
2019-09-15T00:00,22.4,0.0,0.0,100.0,99.0,50.0,0.0,8.5,192.0,2019-09-15
2019-09-16T00:00,23.6,0.0,0.0,34.0,0.0,14.0,85.0,6.8,270.0,2019-09-16
2019-09-17T00:00,21.3,0.0,0.0,38.0,17.0,38.0,0.0,3.3,186.0,2019-09-17
2019-09-18T00:00,20.5,0.0,0.0,0.0,0.0,0.0,0.0,9.7,51.0,2019-09-18
2019-09-19T00:00,17.3,0.0,0.0,0.0,0.0,0.0,0.0,9.2,79.0,2019-09-19
2019-09-20T00:00,16.7,0.0,0.0,0.0,0.0,0.0,0.0,7.2,174.0,2019-09-20
2019-09-21T00:00,20.9,0.0,0.0,0.0,0.0,0.0,0.0,7.8,248.0,2019-09-21
2019-09-22T00:00,21.5,0.0,0.0,0.0,0.0,0.0,0.0,7.4,166.0,2019-09-22
2019-09-23T00:00,24.4,0.0,0.0,34.0,1.0,12.0,86.0,11.9,185.0,2019-09-23
2019-09-24T00:00,26.2,0.0,0.0,32.0,2.0,50.0,0.0,11.9,215.0,2019-09-24
2019-09-25T00:00,20.3,0.0,0.0,1.0,0.0,1.0,0.0,11.8,329.0,2019-09-25
2019-09-26T00:00,20.5,0.0,0.0,8.0,0.0,0.0,26.0,7.3,189.0,2019-09-26
2019-09-27T00:00,18.6,0.0,0.0,4.0,0.0,6.0,0.0,6.4,322.0,2019-09-27
2019-09-28T00:00,18.5,0.0,0.0,0.0,0.0,0.0,0.0,12.8,158.0,2019-09-28
2019-09-29T00:00,23.7,0.0,0.0,36.0,24.0,18.0,13.0,8.0,175.0,2019-09-29
2019-09-30T00:00,19.8,0.0,0.0,30.0,0.0,0.0,100.0,12.1,17.0,2019-09-30
2019-10-01T00:00,17.9,0.0,0.0,100.0,100.0,100.0,83.0,9.8,152.0,2019-10-01
2019-10-02T00:00,23.8,0.0,0.0,28.0,1.0,0.0,89.0,11.8,207.0,2019-10-02
2019-10-03T00:00,24.6,0.0,0.0,100.0,54.0,98.0,23.0,11.2,356.0,2019-10-03
2019-10-04T00:00,14.4,0.0,0.0,100.0,100.0,80.0,21.0,11.4,118.0,2019-10-04
2019-10-05T00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,349.0,2019-10-05
2019-10-06T00:00,11.7,0.0,0.0,17.0,18.0,0.0,2.0,9.5,151.0,2019-10-06
2019-10-07T00:00,20.5,0.0,0.0,100.0,53.0,77.0,51.0,15.3,188.0,2019-10-07
2019-10-08T00:00,20.2,0.2,0.2,76.0,16.0,87.0,32.0,6.8,295.0,2019-10-08
2019-10-09T00:00,15.6,0.0,0.0,15.0,0.0,0.0,49.0,15.0,24.0,2019-10-09
2019-10-10T00:00,11.9,0.2,0.2,83.0,20.0,99.0,20.0,15.7,9.0,2019-10-10
2019-10-11T00:00,17.0,0.0,0.0,61.0,0.0,99.0,4.0,17.4,27.0,2019-10-11
2019-10-12T00:00,15.3,0.0,0.0,100.0,100.0,100.0,0.0,13.7,18.0,2019-10-12
2019-10-13T00:00,16.6,0.0,0.0,31.0,0.0,52.0,0.0,6.4,227.0,2019-10-13
2019-10-14T00:00,15.1,0.0,0.0,62.0,17.0,58.0,41.0,9.3,167.0,2019-10-14
2019-10-15T00:00,17.7,0.0,0.0,0.0,0.0,0.0,0.0,8.7,275.0,2019-10-15
2019-10-16T00:00,13.3,0.0,0.0,6.0,0.0,0.0,19.0,10.7,160.0,2019-10-16
2019-10-17T00:00,16.4,11.7,11.7,100.0,100.0,100.0,100.0,22.0,88.0,2019-10-17
2019-10-18T00:00,13.3,0.0,0.0,100.0,95.0,39.0,65.0,24.7,278.0,2019-10-18
2019-10-19T00:00,11.2,0.0,0.0,0.0,0.0,0.0,0.0,11.5,314.0,2019-10-19
2019-10-20T00:00,12.4,0.0,0.0,30.0,0.0,0.0,100.0,6.2,190.0,2019-10-20
2019-10-21T00:00,12.2,0.8,0.8,100.0,100.0,100.0,23.0,13.1,53.0,2019-10-21
2019-10-22T00:00,14.3,0.0,0.0,8.0,0.0,0.0,28.0,7.9,141.0,2019-10-22
2019-10-23T00:00,15.4,0.0,0.0,100.0,100.0,100.0,29.0,14.8,104.0,2019-10-23
2019-10-24T00:00,13.6,0.0,0.0,0.0,0.0,0.0,0.0,12.1,258.0,2019-10-24
2019-10-25T00:00,14.6,0.0,0.0,0.0,0.0,0.0,0.0,13.4,194.0,2019-10-25
2019-10-26T00:00,14.7,0.0,0.0,32.0,1.0,2.0,100.0,8.4,187.0,2019-10-26
2019-10-27T00:00,13.8,0.0,0.0,89.0,0.0,99.0,100.0,8.2,151.0,2019-10-27
2019-10-28T00:00,16.8,0.0,0.0,71.0,70.0,13.0,0.0,7.8,326.0,2019-10-28
2019-10-29T00:00,14.0,0.0,0.0,80.0,89.0,0.0,0.0,10.0,131.0,2019-10-29
2019-10-30T00:00,14.7,0.0,0.0,100.0,100.0,0.0,38.0,7.1,30.0,2019-10-30
2019-10-31T00:00,16.4,0.0,0.0,100.0,100.0,96.0,100.0,5.4,42.0,2019-10-31
2019-11-01T00:00,21.2,0.0,0.0,90.0,41.0,38.0,100.0,28.1,181.0,2019-11-01
2019-11-02T00:00,9.8,0.0,0.0,0.0,0.0,0.0,0.0,11.8,308.0,2019-11-02
2019-11-03T00:00,10.5,0.0,0.0,37.0,39.0,3.0,0.0,3.6,180.0,2019-11-03
2019-11-04T00:00,9.6,0.0,0.0,20.0,1.0,32.0,0.0,10.1,268.0,2019-11-04
2019-11-05T00:00,11.8,0.0,0.0,25.0,0.0,32.0,19.0,13.3,180.0,2019-11-05
2019-11-06T00:00,12.5,0.0,0.0,23.0,0.0,16.0,46.0,11.2,249.0,2019-11-06
2019-11-07T00:00,9.3,0.0,0.0,0.0,0.0,0.0,0.0,7.9,240.0,2019-11-07
2019-11-08T00:00,10.3,1.1,1.1,100.0,99.0,100.0,100.0,14.3,313.0,2019-11-08
2019-11-09T00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,18.5,323.0,2019-11-09
2019-11-10T00:00,4.4,0.0,0.0,0.0,0.0,0.0,0.0,5.8,210.0,2019-11-10
2019-11-11T00:00,8.7,0.0,0.0,0.0,0.0,0.0,0.0,7.6,239.0,2019-11-11
2019-11-12T00:00,11.3,0.0,0.0,29.0,0.0,0.0,95.0,10.2,132.0,2019-11-12
2019-11-13T00:00,-0.0,0.0,0.0,2.0,0.0,0.0,7.0,21.4,324.0,2019-11-13
2019-11-14T00:00,-0.6,0.0,0.0,3.0,0.0,0.0,11.0,8.4,329.0,2019-11-14
2019-11-15T00:00,4.9,0.0,0.0,54.0,2.0,45.0,84.0,8.4,223.0,2019-11-15
2019-11-16T00:00,6.6,0.0,0.0,26.0,0.0,0.0,85.0,9.7,272.0,2019-11-16
2019-11-17T00:00,1.2,0.0,0.0,7.0,0.0,0.0,22.0,12.8,16.0,2019-11-17
2019-11-18T00:00,4.3,0.0,0.0,100.0,93.0,6.0,98.0,18.6,32.0,2019-11-18
2019-11-19T00:00,5.2,0.3,0.3,100.0,100.0,100.0,76.0,8.0,342.0,2019-11-19
2019-11-20T00:00,6.3,0.0,0.0,100.0,47.0,91.0,77.0,5.6,15.0,2019-11-20
2019-11-21T00:00,6.1,0.0,0.0,36.0,28.0,18.0,0.0,13.2,317.0,2019-11-21
2019-11-22T00:00,7.6,0.0,0.0,85.0,0.0,92.0,100.0,8.6,202.0,2019-11-22
2019-11-23T00:00,6.4,0.0,0.0,5.0,5.0,0.0,0.0,20.2,301.0,2019-11-23
2019-11-24T00:00,5.1,0.0,0.0,62.0,0.0,53.0,100.0,6.5,177.0,2019-11-24
2019-11-25T00:00,5.9,0.0,0.0,9.0,9.0,1.0,0.0,21.6,288.0,2019-11-25
2019-11-26T00:00,6.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,215.0,2019-11-26
2019-11-27T00:00,8.9,0.0,0.0,29.0,0.0,0.0,96.0,8.1,225.0,2019-11-27
2019-11-28T00:00,12.5,0.0,0.0,91.0,91.0,15.0,0.0,13.6,230.0,2019-11-28
2019-11-29T00:00,5.3,0.0,0.0,0.0,0.0,0.0,0.0,21.6,323.0,2019-11-29
2019-11-30T00:00,3.1,0.0,0.0,12.0,0.0,20.0,0.0,10.8,323.0,2019-11-30
2019-12-01T00:00,3.1,0.0,0.0,25.0,0.0,0.0,82.0,6.2,353.0,2019-12-01
2019-12-02T00:00,3.3,1.7,1.7,100.0,100.0,100.0,8.0,24.1,51.0,2019-12-02
2019-12-03T00:00,1.5,1.1,0.0,100.0,81.0,99.0,88.0,22.0,356.0,2019-12-03
2019-12-04T00:00,1.3,0.0,0.0,6.0,0.0,0.0,20.0,16.9,294.0,2019-12-04
2019-12-05T00:00,3.6,0.0,0.0,100.0,63.0,99.0,0.0,9.8,246.0,2019-12-05
2019-12-06T00:00,3.8,0.0,0.0,77.0,50.0,53.0,0.0,15.9,283.0,2019-12-06
2019-12-07T00:00,8.3,0.0,0.0,14.0,0.0,8.0,29.0,17.0,274.0,2019-12-07
2019-12-08T00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,9.4,328.0,2019-12-08
2019-12-09T00:00,3.2,0.0,0.0,30.0,0.0,0.0,100.0,7.4,194.0,2019-12-09
2019-12-10T00:00,10.4,3.2,3.2,100.0,96.0,100.0,100.0,14.3,198.0,2019-12-10
2019-12-11T00:00,11.1,0.8,0.8,96.0,8.0,98.0,99.0,14.2,291.0,2019-12-11
2019-12-12T00:00,1.3,0.0,0.0,0.0,0.0,0.0,0.0,17.7,257.0,2019-12-12
2019-12-13T00:00,-0.5,0.0,0.0,27.0,0.0,0.0,90.0,6.9,137.0,2019-12-13
2019-12-14T00:00,7.6,1.9,1.9,100.0,100.0,100.0,100.0,11.7,72.0,2019-12-14
2019-12-15T00:00,10.0,0.0,0.0,85.0,88.0,0.0,19.0,20.1,237.0,2019-12-15
2019-12-16T00:00,4.6,0.0,0.0,45.0,48.0,3.0,0.0,17.7,272.0,2019-12-16
2019-12-17T00:00,1.7,0.0,0.0,100.0,68.0,99.0,100.0,3.8,73.0,2019-12-17
2019-12-18T00:00,0.9,0.4,0.4,100.0,81.0,95.0,73.0,12.1,348.0,2019-12-18
2019-12-19T00:00,-0.6,0.0,0.0,41.0,24.0,33.0,0.0,19.2,293.0,2019-12-19
2019-12-20T00:00,-4.2,0.0,0.0,2.0,0.0,3.0,0.0,14.6,303.0,2019-12-20
2019-12-21T00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.4,329.0,2019-12-21
2019-12-22T00:00,-0.5,0.0,0.0,8.0,1.0,12.0,0.0,6.6,131.0,2019-12-22
2019-12-23T00:00,3.2,0.0,0.0,0.0,0.0,0.0,0.0,13.5,241.0,2019-12-23
2019-12-24T00:00,7.1,0.0,0.0,21.0,0.0,0.0,71.0,13.8,261.0,2019-12-24
2019-12-25T00:00,2.4,0.0,0.0,7.0,0.0,0.0,23.0,10.3,12.0,2019-12-25
2019-12-26T00:00,2.0,0.0,0.0,3.0,0.0,0.0,11.0,4.5,166.0,2019-12-26
2019-12-27T00:00,5.2,0.0,0.0,100.0,100.0,4.0,98.0,8.0,63.0,2019-12-27
2019-12-28T00:00,7.8,0.0,0.0,65.0,38.0,1.0,100.0,9.3,254.0,2019-12-28
2019-12-29T00:00,4.4,0.0,0.0,30.0,0.0,0.0,99.0,7.6,335.0,2019-12-29
2019-12-30T00:00,3.9,1.2,1.2,100.0,100.0,100.0,100.0,8.7,73.0,2019-12-30
2019-12-31T00:00,4.0,0.9,0.9,100.0,99.0,96.0,0.0,22.4,45.0,2019-12-31
2020-01-01T00:00,4.7,0.0,0.0,78.0,23.0,96.0,0.0,9.2,206.0,2020-01-01
2020-01-02T00:00,2.4,0.0,0.0,0.0,0.0,0.0,0.0,11.4,257.0,2020-01-02
2020-01-03T00:00,6.0,0.0,0.0,27.0,0.0,0.0,91.0,9.7,207.0,2020-01-03
2020-01-04T00:00,7.3,0.0,0.0,100.0,98.0,100.0,100.0,5.9,223.0,2020-01-04
2020-01-05T00:00,9.2,0.0,0.0,68.0,9.0,95.0,8.0,9.2,312.0,2020-01-05
2020-01-06T00:00,2.7,0.0,0.0,2.0,0.0,0.0,6.0,9.8,298.0,2020-01-06
2020-01-07T00:00,4.1,0.0,0.0,0.0,0.0,0.0,0.0,10.2,238.0,2020-01-07
2020-01-08T00:00,2.9,0.3,0.2,90.0,0.0,100.0,100.0,4.2,59.0,2020-01-08
2020-01-09T00:00,0.9,0.0,0.0,0.0,0.0,0.0,0.0,22.7,295.0,2020-01-09
2020-01-10T00:00,-0.8,0.0,0.0,31.0,0.0,2.0,100.0,7.2,162.0,2020-01-10
2020-01-11T00:00,8.1,0.0,0.0,69.0,15.0,92.0,0.0,11.5,231.0,2020-01-11
2020-01-12T00:00,14.0,0.0,0.0,100.0,97.0,53.0,100.0,18.3,200.0,2020-01-12
2020-01-13T00:00,11.4,0.0,0.0,22.0,0.0,0.0,73.0,10.2,318.0,2020-01-13
2020-01-14T00:00,4.7,0.0,0.0,76.0,52.0,0.0,96.0,4.8,333.0,2020-01-14
2020-01-15T00:00,5.6,0.0,0.0,100.0,97.0,95.0,22.0,5.9,79.0,2020-01-15
2020-01-16T00:00,5.8,0.0,0.0,0.0,0.0,0.0,0.0,5.6,195.0,2020-01-16
2020-01-17T00:00,4.0,0.0,0.0,4.0,0.0,7.0,0.0,23.3,305.0,2020-01-17
2020-01-18T00:00,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,15.0,325.0,2020-01-18
2020-01-19T00:00,-0.8,2.4,0.0,100.0,100.0,100.0,100.0,14.8,186.0,2020-01-19
2020-01-20T00:00,1.8,0.0,0.0,54.0,60.0,0.0,0.0,15.2,284.0,2020-01-20
2020-01-21T00:00,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,9.7,318.0,2020-01-21
2020-01-22T00:00,-1.0,0.0,0.0,16.0,0.0,0.0,52.0,6.8,328.0,2020-01-22
2020-01-23T00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,6.4,218.0,2020-01-23
2020-01-24T00:00,3.9,0.0,0.0,30.0,0.0,0.0,100.0,6.9,208.0,2020-01-24
2020-01-25T00:00,4.7,0.0,0.0,14.0,0.0,0.0,46.0,9.8,82.0,2020-01-25
2020-01-26T00:00,8.3,0.0,0.0,92.0,100.0,3.0,0.0,9.4,252.0,2020-01-26
2020-01-27T00:00,5.6,0.0,0.0,50.0,12.0,66.0,0.0,11.6,254.0,2020-01-27
2020-01-28T00:00,5.7,0.0,0.0,60.0,13.0,81.0,0.0,9.3,286.0,2020-01-28
2020-01-29T00:00,3.8,0.0,0.0,100.0,98.0,25.0,0.0,11.6,300.0,2020-01-29
2020-01-30T00:00,1.8,0.0,0.0,0.0,0.0,0.0,0.0,7.1,345.0,2020-01-30
2020-01-31T00:00,0.4,0.0,0.0,59.0,17.0,24.0,98.0,5.4,98.0,2020-01-31
2020-02-01T00:00,4.4,0.0,0.0,100.0,61.0,100.0,100.0,6.8,90.0,2020-02-01
2020-02-02T00:00,4.4,0.0,0.0,100.0,69.0,88.0,14.0,1.5,14.0,2020-02-02
2020-02-03T00:00,2.6,0.1,0.1,100.0,55.0,100.0,2.0,8.1,238.0,2020-02-03
2020-02-04T00:00,7.4,0.0,0.0,11.0,0.0,14.0,10.0,9.4,247.0,2020-02-04
2020-02-05T00:00,9.0,0.0,0.0,90.0,18.0,97.0,51.0,10.2,238.0,2020-02-05
2020-02-06T00:00,3.9,0.0,0.0,100.0,94.0,92.0,100.0,5.1,86.0,2020-02-06
2020-02-07T00:00,4.0,0.6,0.6,100.0,100.0,100.0,100.0,9.9,46.0,2020-02-07
2020-02-08T00:00,2.4,0.0,0.0,20.0,22.0,0.0,0.0,23.9,281.0,2020-02-08
2020-02-09T00:00,2.8,0.0,0.0,3.0,0.0,5.0,0.0,6.0,245.0,2020-02-09
2020-02-10T00:00,4.6,0.0,0.0,68.0,37.0,8.0,100.0,4.3,275.0,2020-02-10
2020-02-11T00:00,6.4,0.4,0.4,100.0,100.0,100.0,100.0,6.7,234.0,2020-02-11
2020-02-12T00:00,7.8,0.0,0.0,100.0,86.0,96.0,20.0,6.1,270.0,2020-02-12
2020-02-13T00:00,5.8,0.0,0.0,90.0,0.0,100.0,100.0,10.5,176.0,2020-02-13
2020-02-14T00:00,5.9,0.0,0.0,48.0,5.0,23.0,99.0,12.7,285.0,2020-02-14
2020-02-15T00:00,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,17.3,343.0,2020-02-15
2020-02-16T00:00,-1.7,0.0,0.0,29.0,0.0,0.0,96.0,12.2,182.0,2020-02-16
2020-02-17T00:00,4.9,0.0,0.0,17.0,7.0,12.0,12.0,3.1,201.0,2020-02-17
2020-02-18T00:00,5.6,0.0,0.0,0.0,0.0,0.0,1.0,6.9,99.0,2020-02-18
2020-02-19T00:00,4.9,0.0,0.0,100.0,98.0,97.0,98.0,5.9,349.0,2020-02-19
2020-02-20T00:00,4.4,0.0,0.0,0.0,0.0,0.0,0.0,9.3,332.0,2020-02-20
2020-02-21T00:00,0.2,0.0,0.0,8.0,1.0,10.0,5.0,11.7,317.0,2020-02-21
2020-02-22T00:00,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.9,223.0,2020-02-22
2020-02-23T00:00,5.9,0.0,0.0,0.0,0.0,0.0,0.0,10.8,255.0,2020-02-23
2020-02-24T00:00,7.7,0.0,0.0,0.0,0.0,0.0,0.0,9.2,211.0,2020-02-24
2020-02-25T00:00,8.8,0.0,0.0,32.0,0.0,33.0,40.0,8.0,188.0,2020-02-25
2020-02-26T00:00,8.0,0.0,0.0,100.0,100.0,100.0,7.0,5.6,63.0,2020-02-26
2020-02-27T00:00,7.1,0.0,0.0,100.0,99.0,13.0,100.0,11.2,92.0,2020-02-27
2020-02-28T00:00,1.7,0.0,0.0,1.0,0.0,2.0,0.0,26.7,265.0,2020-02-28
2020-02-29T00:00,3.2,0.0,0.0,57.0,0.0,95.0,0.0,6.5,251.0,2020-02-29
2020-03-01T00:00,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,313.0,2020-03-01
2020-03-02T00:00,4.4,0.0,0.0,0.0,0.0,0.0,0.0,9.1,263.0,2020-03-02
2020-03-03T00:00,11.9,0.0,0.0,89.0,0.0,98.0,99.0,17.9,202.0,2020-03-03
2020-03-04T00:00,9.8,0.0,0.0,93.0,92.0,10.0,13.0,13.0,199.0,2020-03-04
2020-03-05T00:00,10.5,0.0,0.0,36.0,0.0,60.0,0.0,10.5,274.0,2020-03-05
2020-03-06T00:00,6.9,0.0,0.0,29.0,0.0,0.0,95.0,8.9,166.0,2020-03-06
2020-03-07T00:00,4.3,0.6,0.6,100.0,25.0,100.0,100.0,12.9,13.0,2020-03-07
2020-03-08T00:00,5.7,0.0,0.0,0.0,0.0,0.0,0.0,10.5,311.0,2020-03-08
2020-03-09T00:00,10.7,0.0,0.0,8.0,0.0,0.0,25.0,14.2,234.0,2020-03-09
